IPN,name,description,category,keywords,units,purchase_price
427802,14 DOW-PVDF/PP 1IPS INSERT,14 DOW-PVDF/PP 1IPS INSERT,Jaw Inserts,shared,ea,115.00
427801,14 dow-pvdf/pp 1ips insert set,14 dow-pvdf/pp 1ips insert set,Jaw Inserts,shared,ea,800.00
428002,14 DOW-PVDF/PP 2IPS INSERT,14 DOW-PVDF/PP 2IPS INSERT,Jaw Inserts,shared,ea,200.00
428001,14 dow-pvdf/pp 2ips insert set,14 dow-pvdf/pp 2ips insert set,Jaw Inserts,shared,ea,800.00
428102,14 DOW-PVDF/PP 3IPS INSERT,14 DOW-PVDF/PP 3IPS INSERT,Jaw Inserts,shared,ea,154.00
428101,14 dow-pvdf/pp 3ips insert set,14 dow-pvdf/pp 3ips insert set,Jaw Inserts,shared,ea,800.00
2412202,14 od/355mm lower insert,14 od/355mm lower insert,Jaw Inserts,shared,ea,670.00
2412203,14 od/355mm upper insert,14 od/355mm upper insert,Jaw Inserts,shared,ea,670.00
2412207,14.80 OD LOWER INSERT,14.80 OD LOWER INSERT,Jaw Inserts,shared,ea,720.00
2412208,14.80 OD UPPER INSERT,14.80 OD UPPER INSERT,Jaw Inserts,shared,ea,720.00
6317401,1400mm fab 2jaw insert set,1400mm fab 2jaw insert set,Jaw Inserts,shared,ea,20026.00
6317407,1400mm fab 4jaw insert set,1400mm fab 4jaw insert set,Jaw Inserts,shared,ea,40832.00
7826402,1400mm insert set,1400mm insert set,Jaw Inserts,shared,ea,127554.00
809439,140mm 2j insert set,140mm 2j insert set,Jaw Inserts,shared,ea,543.00
809427,140mm/125mm jis insert,140mm/125mm jis insert,Jaw Inserts,shared,ea,157.00
809428,140mm/125mm jis insert set,140mm/125mm jis insert set,Jaw Inserts,shared,ea,1084.00
8078135,140mmx11-1/4 mit insert set,140mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,2483.00
8078133,140mmx11-1/4 mit lower insert,140mmx11-1/4 mit lower insert,Jaw Inserts,shared,ea,681.00
8078134,140mmx11-1/4 mit upper insert,140mmx11-1/4 mit upper insert,Jaw Inserts,shared,ea,681.00
8078117,140MMX22-1/2 MIT INSERT SET,140MMX22-1/2 MIT INSERT SET,Jaw Inserts,shared,ea,1514.00
8078115,140mmx22-1/2 mit lower insert,140mmx22-1/2 mit lower insert,Jaw Inserts,shared,ea,681.00
8078116,140mmx22-1/2 mit upper insert,140mmx22-1/2 mit upper insert,Jaw Inserts,shared,ea,681.00
8078120,140MMX5-5/8 MIT INSERT SET,140MMX5-5/8 MIT INSERT SET,Jaw Inserts,shared,ea,1514.00
8078118,140mmx5-5/8 mit lower insert,140mmx5-5/8 mit lower insert,Jaw Inserts,shared,ea,681.00
8078119,140mmx5-5/8 mit upper insert,140mmx5-5/8 mit upper insert,Jaw Inserts,shared,ea,681.00
809432,145mm insert,145mm insert,Jaw Inserts,shared,ea,157.00
809433,145mm insert set,145mm insert set,Jaw Inserts,shared,ea,1084.00
2412213,14dips lower insert,14dips lower insert,Jaw Inserts,shared,ea,670.00
2412214,14dips upper insert,14dips upper insert,Jaw Inserts,shared,ea,670.00
24206122,14dipsx11-1/4 mit insert set,14dipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,6963.00
24206120,14DIPSX11-1/4 MIT LOWER INSERT,14DIPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,1238.00
24206121,14DIPSX11-1/4 MIT UPPER INSERT,14DIPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2421271,14dipsx22-1/2 mit insert set,14dipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,9101.00
2421269,14dipsx22-1/2 mit lower insert,14dipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,2452.00
2421270,14dipsx22-1/2 mit upper insert,14dipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,2452.00
835805,14IPS SIDEWALL INSERT,14IPS SIDEWALL INSERT,Jaw Inserts,shared,ea,207.00
835815,14ips sidewall insert set,14ips sidewall insert set,Jaw Inserts,shared,ea,588.00
2420617,14ips/355x11-1/4 mit insert st,14ips/355x11-1/4 mit insert st,Jaw Inserts,shared,ea,6963.00
2420608,14IPSX11-1/4 MIT LOWER INSERT,14IPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,1238.00
2420609,14IPSX11-1/4 MIT UPPER INSERT,14IPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2420676,14IPSX15 MIT INSERT SET,14IPSX15 MIT INSERT SET,Jaw Inserts,shared,ea,3791.00
2420658,14IPSX15 MIT LOWER INSERT,14IPSX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,1238.00
2420659,14IPSX15 MIT UPPER INSERT,14IPSX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2420682,14ipsx22-1/2 mit insert set,14ipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,6963.00
2420670,14IPSX22-1/2 MIT LOWER INSERT,14IPSX22-1/2 MIT LOWER INSERT,Jaw Inserts,shared,ea,0.00
2420671,14ipsx22-1/2 mit upper insert,14ipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,1935.00
716926,150mm hdpe jaw insert set,150mm hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
809422,150mm insert,150mm insert,Jaw Inserts,shared,ea,157.00
809423,150mm insert set,150mm insert set,Jaw Inserts,shared,ea,1084.00
809440,150MM JIS 2J INSERT SET,150MM JIS 2J INSERT SET,Jaw Inserts,shared,ea,331.00
809424,150MM JIS INSERT,150MM JIS INSERT,Jaw Inserts,shared,ea,188.00
809426,150mm jis insert set,150mm jis insert set,Jaw Inserts,shared,ea,1031.00
716828,150mm pp jaw insert set,150mm pp jaw insert set,Jaw Inserts,shared,ea,547.00
2420685,16.30 ODX11-1/4 MIT INSERT SET,16.30 ODX11-1/4 MIT INSERT SET,Jaw Inserts,shared,ea,3791.00
2420683,16.30 ODX11-1/4 MIT LWR INSERT,16.30 ODX11-1/4 MIT LWR INSERT,Jaw Inserts,shared,ea,1238.00
2420684,16.30 ODX11-1/4 MIT UPR INSERT,16.30 ODX11-1/4 MIT UPR INSERT,Jaw Inserts,shared,ea,1238.00
7826403,1600mm insert set,1600mm insert set,Jaw Inserts,shared,ea,127554.00
8078148,160mm 2j insert set,160mm 2j insert set,Jaw Inserts,shared,ea,541.00
1207047,160mm 2j insert set,160mm 2j insert set,Jaw Inserts,shared,ea,1096.00
716928,160mm hdpe jaw insert set,160mm hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
1207006,160mm insert,160mm insert,Jaw Inserts,shared,ea,296.00
807813,160mm insert set,160mm insert set,Jaw Inserts,shared,ea,1078.00
1245802,160MM KNIFE EDGE INSERT,160MM KNIFE EDGE INSERT,Jaw Inserts,shared,ea,672.00
852001,160mm knife edge insert set,160mm knife edge insert set,Jaw Inserts,shared,ea,1673.00
884702,160MM KNIFE EDGE LOWER INSERT,160MM KNIFE EDGE LOWER INSERT,Jaw Inserts,shared,ea,174.00
807811,160mm lower insert,160mm lower insert,Jaw Inserts,shared,ea,149.00
716830,160mm pp jaw insert set,160mm pp jaw insert set,Jaw Inserts,shared,ea,547.00
410414,160mm sidewall insert,160mm sidewall insert,Jaw Inserts,shared,ea,113.00
410415,160mm sidewall insert set,160mm sidewall insert set,Jaw Inserts,shared,ea,218.00
807812,160mm upper insert,160mm upper insert,Jaw Inserts,shared,ea,149.00
709310,160mm/180mm insert set,160mm/180mm insert set,Jaw Inserts,shared,ea,560.00
709309,160mm/180mm lower insert,160mm/180mm lower insert,Jaw Inserts,shared,ea,156.00
709308,160mm/180mm upper insert,160mm/180mm upper insert,Jaw Inserts,shared,ea,156.00
709313,160mm/6dips insert set,160mm/6dips insert set,Jaw Inserts,shared,ea,560.00
807817,160mmx11-1/4 mit insert set,160mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,2483.00
1214239,160mmx11-1/4 mit insert set,160mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,3173.00
807815,160MMX11-1/4 MIT LOWER INSERT,160MMX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,555.00
807816,160MMX11-1/4 MIT UPPER INSERT,160MMX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,555.00
8078147,164mm insert set,164mm insert set,Jaw Inserts,shared,ea,2483.00
8078145,164mm lower insert,164mm lower insert,Jaw Inserts,shared,ea,327.00
8078146,164mm upper insert,164mm upper insert,Jaw Inserts,shared,ea,327.00
2412115,16dips lower insert,16dips lower insert,Jaw Inserts,shared,ea,670.00
2412116,16dips upper insert,16dips upper insert,Jaw Inserts,shared,ea,670.00
2421245,16dipsx11-1/4 mit insert set,16dipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,9457.00
2421243,16DIPSX11-1/4 MIT LOWER INSERT,16DIPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421244,16DIPSX11-1/4 MIT UPPER INSERT,16DIPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421248,16DIPSX15 MIT INSERT SET,16DIPSX15 MIT INSERT SET,Jaw Inserts,shared,ea,6568.00
2421246,16DIPSX15 MIT LOWER INSERT,16DIPSX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421247,16DIPSX15 MIT UPPER INSERT,16DIPSX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421274,16dipsx22-1/2 mit insert set,16dipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,9457.00
2421272,16dipsx22-1/2 mit lower insert,16dipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,2482.00
2421273,16dipsx22-1/2 mit upper insert,16dipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,2482.00
2412102,16ips lower insert,16ips lower insert,Jaw Inserts,shared,ea,670.00
835806,16IPS SIDEWALL INSERT,16IPS SIDEWALL INSERT,Jaw Inserts,shared,ea,207.00
835816,16ips sidewall insert set,16ips sidewall insert set,Jaw Inserts,shared,ea,588.00
2412103,16ips upper insert,16ips upper insert,Jaw Inserts,shared,ea,670.00
2420619,16ipsx11-1/4 mit insert set,16ipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,6963.00
2420612,16ipsx11-1/4 mit lower insert,16ipsx11-1/4 mit lower insert,Jaw Inserts,shared,ea,1935.00
2420613,16IPSX11-1/4 MIT UPPER INSERT,16IPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2421236,16ipsx22-1/2 mit insert set,16ipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,9457.00
2421234,16IPSX22-1/2 MIT LOWER INSERT,16IPSX22-1/2 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421235,16IPSX22-1/2 MIT UPPER INSERT,16IPSX22-1/2 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2420625,16IPSX7-1/2 MIT INSERT SET,16IPSX7-1/2 MIT INSERT SET,Jaw Inserts,shared,ea,3791.00
MFA00201,16mpt plug w/magnetic insert,16mpt plug w/magnetic insert,Jaw Inserts,shared,ea,33.47
458401,170-95mm insert,170-95mm insert,Jaw Inserts,shared,ea,129.00
458406,170-95mm smartfab insert set,170-95mm smartfab insert set,Jaw Inserts,shared,ea,1301.00
1207039,175mm jis insert,175mm jis insert,Jaw Inserts,shared,ea,296.00
801546,175mm jis insert set,175mm jis insert set,Jaw Inserts,shared,ea,2266.00
1207040,175mm jis insert set,175mm jis insert set,Jaw Inserts,shared,ea,2243.00
801544,175mm jis lower insert,175mm jis lower insert,Jaw Inserts,shared,ea,293.00
801545,175mm jis upper insert,175mm jis upper insert,Jaw Inserts,shared,ea,293.00
7826404,1800mm insert set,1800mm insert set,Jaw Inserts,shared,ea,127554.00
2503818,180mm acrobat 250 insert set,180mm acrobat 250 insert set,Jaw Inserts,shared,ea,1682.00
852201,180MM KNIFE EDGE INSERT SET,180MM KNIFE EDGE INSERT SET,Jaw Inserts,shared,ea,1514.00
8078111,180mmx11-1/4 mit insert set,180mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,2483.00
1214290,180mmx11-1/4 mit insert set,180mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,3173.00
8078109,180mmx11-1/4 mit lower insert,180mmx11-1/4 mit lower insert,Jaw Inserts,shared,ea,681.00
1214288,180mmx11-1/4 mit lower insert,180mmx11-1/4 mit lower insert,Jaw Inserts,shared,ea,874.00
8078110,180mmx11-1/4 mit upper insert,180mmx11-1/4 mit upper insert,Jaw Inserts,shared,ea,681.00
1214289,180mmx11-1/4 mit upper insert,180mmx11-1/4 mit upper insert,Jaw Inserts,shared,ea,874.00
8078126,180MMX5-5/8 MIT INSERT SET,180MMX5-5/8 MIT INSERT SET,Jaw Inserts,shared,ea,1514.00
12142105,180MMX5-5/8 MIT INSERT SET,180MMX5-5/8 MIT INSERT SET,Jaw Inserts,shared,ea,1936.00
8078124,180mmx5-5/8 mit lower insert,180mmx5-5/8 mit lower insert,Jaw Inserts,shared,ea,681.00
12142103,180mmx5-5/8 mit lower insert,180mmx5-5/8 mit lower insert,Jaw Inserts,shared,ea,874.00
8078125,180mmx5-5/8 mit upper insert,180mmx5-5/8 mit upper insert,Jaw Inserts,shared,ea,681.00
12142104,180mmx5-5/8 mit upper insert,180mmx5-5/8 mit upper insert,Jaw Inserts,shared,ea,874.00
801566,183mm insert set,183mm insert set,Jaw Inserts,shared,ea,1078.00
2412021,18dips lower insert,18dips lower insert,Jaw Inserts,shared,ea,1093.00
2412022,18DIPS UPPER INSERT,18DIPS UPPER INSERT,Jaw Inserts,shared,ea,952.00
T5029706,18dips/20ips insert set,18dips/20ips insert set,Jaw Inserts,shared,ea,7250.00
T5029704,18dips/20ips lower insert wld,18dips/20ips lower insert wld,Jaw Inserts,shared,ea,636.00
T5029705,18dips/20ips upper insert wld,18dips/20ips upper insert wld,Jaw Inserts,shared,ea,636.00
T5004303,18dips/500mm insert set,18dips/500mm insert set,Jaw Inserts,shared,ea,6905.00
T5004301,18DIPS/500MM LOWER INSERT,18DIPS/500MM LOWER INSERT,Jaw Inserts,shared,ea,436.00
T5004302,18DIPS/500MM UPPER INSERT,18DIPS/500MM UPPER INSERT,Jaw Inserts,shared,ea,436.00
2421249,18DIPSX11-1/4 MIT LOWER INSERT,18DIPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421250,18DIPSX11-1/4 MIT UPPER INSERT,18DIPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421254,18DIPSX15 MIT INSERT SET,18DIPSX15 MIT INSERT SET,Jaw Inserts,shared,ea,6568.00
2421252,18DIPSX15 MIT LOWER INSERT,18DIPSX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421253,18DIPSX15 MIT UPPER INSERT,18DIPSX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421277,18dipsx22-1/2 mit insert set,18dipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,9457.00
2421275,18dipsx22-1/2 mit lower insert,18dipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,2482.00
2421276,18dipsx22-1/2 mit upper insert,18dipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,2482.00
2411702,18ips lower master insert,18ips lower master insert,Jaw Inserts,shared,ea,1234.00
835807,18IPS SIDEWALL INSERT,18IPS SIDEWALL INSERT,Jaw Inserts,shared,ea,207.00
835817,18ips sidewall insert set,18ips sidewall insert set,Jaw Inserts,shared,ea,588.00
2411703,18ips upper master insert,18ips upper master insert,Jaw Inserts,shared,ea,1234.00
T5029701,18IPS/20IPS MSTR LWR INSERT,18IPS/20IPS MSTR LWR INSERT,Jaw Inserts,shared,ea,434.00
T5029702,18IPS/20IPS MSTR UPR INSERT,18IPS/20IPS MSTR UPR INSERT,Jaw Inserts,shared,ea,434.00
T5004207,18ips/500mm mstr lwr insert,18ips/500mm mstr lwr insert,Jaw Inserts,shared,ea,879.00
T5004208,18ips/500mm mstr upr insert,18ips/500mm mstr upr insert,Jaw Inserts,shared,ea,879.00
2421215,18ipsx11-1/4 mit insert set,18ipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,9457.00
2421204,18ipsx11-1/4 mit lower insert,18ipsx11-1/4 mit lower insert,Jaw Inserts,shared,ea,2482.00
2421205,18IPSX11-1/4 MIT UPPER INSERT,18IPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,1822.00
2421280,18ipsx22-1/2 mit insert set,18ipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,9457.00
2421278,18ipsx22-1/2 mit lower insert,18ipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,2482.00
2421279,18ipsx22-1/2 mit upper insert,18ipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,2482.00
T5029903,19.37/20IPS INSERT SET,19.37/20IPS INSERT SET,Jaw Inserts,shared,ea,4422.00
207508,1cts insert,1cts insert,Jaw Inserts,shared,ea,50.46
CTS07102,1cts insert,1cts insert,Jaw Inserts,shared,ea,30.15
207518,1cts insert set,1cts insert set,Jaw Inserts,shared,ea,175.00
CTS07101,1cts insert set,1cts insert set,Jaw Inserts,shared,ea,114.00
CTS15019,1cts ratchet fcr insert set,1cts ratchet fcr insert set,Jaw Inserts,shared,ea,58.53
UB000308,1IPS ADJUSTABLE JAW INSERT SET,1IPS ADJUSTABLE JAW INSERT SET,Jaw Inserts,shared,ea,183.00
207503,1ips insert,1ips insert,Jaw Inserts,shared,ea,50.46
207513,1ips insert set,1ips insert set,Jaw Inserts,shared,ea,175.00
CTS12402,1IPS MNMC .769 OD INSERT,1IPS MNMC .769 OD INSERT,Jaw Inserts,shared,ea,105.00
CTS12401,1IPS MNMC .769 OD INSERT SET,1IPS MNMC .769 OD INSERT SET,Jaw Inserts,shared,ea,184.00
CTS12502,1IPS MNMC .973 OD INSERT,1IPS MNMC .973 OD INSERT,Jaw Inserts,shared,ea,105.00
CTS12501,1IPS MNMC .973 OD INSERT SET,1IPS MNMC .973 OD INSERT SET,Jaw Inserts,shared,ea,194.00
CTS09102,1IPS MNMC 20MM INSERT,1IPS MNMC 20MM INSERT,Jaw Inserts,shared,ea,51.43
CTS09101,1ips mnmc 20mm insert set,1ips mnmc 20mm insert set,Jaw Inserts,shared,ea,232.00
CTS09202,1IPS MNMC 25MM INSERT,1IPS MNMC 25MM INSERT,Jaw Inserts,shared,ea,51.43
CTS09201,1ips mnmc 25mm insert set,1ips mnmc 25mm insert set,Jaw Inserts,shared,ea,232.00
CTS15017,1ips ratchet fcr insert set,1ips ratchet fcr insert set,Jaw Inserts,shared,ea,58.53
410705,1IPS TT INSERT,1IPS TT INSERT,Jaw Inserts,shared,ea,154.00
410706,1IPS TT INSERT SET,1IPS TT INSERT SET,Jaw Inserts,shared,ea,529.00
UB000328,1IPSX1.598 STA JAW INSERT,1IPSX1.598 STA JAW INSERT,Jaw Inserts,shared,ea,454.00
410037,2 SIDR 7 INSERT,2 SIDR 7 INSERT,Jaw Inserts,shared,ea,80.00
410038,2 sidr 7 insert set,2 sidr 7 insert set,Jaw Inserts,shared,ea,734.00
809224,2-1/2 od 2j insert set,2-1/2 od 2j insert set,Jaw Inserts,shared,ea,451.00
809206,2-1/2 OD INSERT,2-1/2 OD INSERT,Jaw Inserts,shared,ea,246.00
809207,2-1/2 OD INSERT SET,2-1/2 OD INSERT SET,Jaw Inserts,shared,ea,1443.00
809226,"2-1/2"" 2j insert set","2-1/2"" 2j insert set",Jaw Inserts,shared,ea,451.00
716904,2-1/2ips hdpe jaw insert set,2-1/2ips hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
809225,2-1/2ips insert,2-1/2ips insert,Jaw Inserts,shared,ea,123.00
410003,2-1/2ips insert,2-1/2ips insert,Jaw Inserts,shared,ea,92.70
410008,2-1/2ips insert set,2-1/2ips insert set,Jaw Inserts,shared,ea,377.00
716820,2-1/2ips pp jaw insert set,2-1/2ips pp jaw insert set,Jaw Inserts,shared,ea,521.00
410221,2-7/8 od sdwl clpg insert set,2-7/8 od sdwl clpg insert set,Jaw Inserts,shared,ea,349.00
SW06002,2.022 FITTING INSERT,2.022 FITTING INSERT,Jaw Inserts,shared,ea,63.09
SW06001,2.022 fitting insert set,2.022 fitting insert set,Jaw Inserts,shared,ea,190.00
SW12001,2.051 FITTING INSERT,2.051 FITTING INSERT,Jaw Inserts,shared,ea,139.00
SW12002,2.051 FITTING INSERT SET,2.051 FITTING INSERT SET,Jaw Inserts,shared,ea,277.00
207560,2.07 OD INSERT SET,2.07 OD INSERT SET,Jaw Inserts,shared,ea,183.00
428201,2.070 OD INSERT,2.070 OD INSERT,Jaw Inserts,shared,ea,145.00
428202,2.070 od insert set,2.070 od insert set,Jaw Inserts,shared,ea,1144.00
SW04810,2.249 FITTING INSERT,2.249 FITTING INSERT,Jaw Inserts,shared,ea,122.00
SW04809,2.249 FITTING INSERT SET,2.249 FITTING INSERT SET,Jaw Inserts,shared,ea,197.00
SW05602,2.270 FITTING INSERT,2.270 FITTING INSERT,Jaw Inserts,shared,ea,105.00
SW05601,2.270 FITTING INSERT SET,2.270 FITTING INSERT SET,Jaw Inserts,shared,ea,157.00
SW05603,2.290 FITTING INSERT SET,2.290 FITTING INSERT SET,Jaw Inserts,shared,ea,157.00
SW04808,2.310 FITTING INSERT,2.310 FITTING INSERT,Jaw Inserts,shared,ea,122.00
SW04807,2.310 FITTING INSERT SET,2.310 FITTING INSERT SET,Jaw Inserts,shared,ea,197.00
SW13802,2.451 FITTING INSERT,2.451 FITTING INSERT,Jaw Inserts,shared,ea,139.00
SW13801,2.451 FITTING INSERT SET,2.451 FITTING INSERT SET,Jaw Inserts,shared,ea,277.00
SW06102,2.460 fitting insert,2.460 fitting insert,Jaw Inserts,shared,ea,98.51
SW06101,2.460 fitting insert set,2.460 fitting insert set,Jaw Inserts,shared,ea,190.00
SW06104,2.613 FITTING INSERT,2.613 FITTING INSERT,Jaw Inserts,shared,ea,85.96
SW06103,2.613 fitting insert set,2.613 fitting insert set,Jaw Inserts,shared,ea,253.00
410035,2.625 OD INSERT,2.625 OD INSERT,Jaw Inserts,shared,ea,145.00
410036,2.625 OD INSERT SET,2.625 OD INSERT SET,Jaw Inserts,shared,ea,449.00
410032,2.657 OD INSERT,2.657 OD INSERT,Jaw Inserts,shared,ea,145.00
410033,2.657 od insert set,2.657 od insert set,Jaw Inserts,shared,ea,734.00
410040,2.69 OD INSERT SET,2.69 OD INSERT SET,Jaw Inserts,shared,ea,449.00
SW12902,2.911 FITTING INSERT,2.911 FITTING INSERT,Jaw Inserts,shared,ea,139.00
SW12901,2.911 FITTING INSERT SET,2.911 FITTING INSERT SET,Jaw Inserts,shared,ea,277.00
801548,200mm 2j insert set,200mm 2j insert set,Jaw Inserts,shared,ea,540.00
1207045,200mm 2j insert set,200mm 2j insert set,Jaw Inserts,shared,ea,1096.00
2503903,200mm acrobat 250 insert,200mm acrobat 250 insert,Jaw Inserts,shared,ea,217.00
2503813,200mm acrobat 250 insert set,200mm acrobat 250 insert set,Jaw Inserts,shared,ea,1682.00
1207004,200mm insert,200mm insert,Jaw Inserts,shared,ea,296.00
801511,200mm insert set,200mm insert set,Jaw Inserts,shared,ea,1078.00
1207225,200mm jis insert,200mm jis insert,Jaw Inserts,shared,ea,316.00
801528,200MM JIS INSERT SET,200MM JIS INSERT SET,Jaw Inserts,shared,ea,2560.00
1207226,200mm jis insert set,200mm jis insert set,Jaw Inserts,shared,ea,2193.00
801526,200MM JIS LOWER INSERT ASSY,200MM JIS LOWER INSERT ASSY,Jaw Inserts,shared,ea,274.00
801527,200MM JIS UPPER INSERT ASSY,200MM JIS UPPER INSERT ASSY,Jaw Inserts,shared,ea,274.00
2470101,200mm knife edge insert assy,200mm knife edge insert assy,Jaw Inserts,shared,ea,1635.00
801504,200mm lower insert,200mm lower insert,Jaw Inserts,shared,ea,149.00
801505,200MM UPPER INSERT,200MM UPPER INSERT,Jaw Inserts,shared,ea,156.00
1214234,200mmx11-1/4 mit insert set,200mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,3173.00
1214218,200MMX11-1/4 MIT LOWER INSERT,200MMX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,709.00
1214219,200MMX11-1/4 MIT UPPER INSERT,200MMX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,696.00
12142111,200MMX22-1/2 MIT INSERT SET,200MMX22-1/2 MIT INSERT SET,Jaw Inserts,shared,ea,1936.00
2411920,20dips lower insert,20dips lower insert,Jaw Inserts,shared,ea,1093.00
2411921,20dips upper insert,20dips upper insert,Jaw Inserts,shared,ea,1093.00
2421257,20dipsx11-1/4 mit insert set,20dipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,9457.00
2421255,20DIPSX11-1/4 MIT LOWER INSERT,20DIPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421256,20DIPSX11-1/4 MIT UPPER INSERT,20DIPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421260,20DIPSX15 MIT INSERT SET,20DIPSX15 MIT INSERT SET,Jaw Inserts,shared,ea,6568.00
2421258,20DIPSX15 MIT LOWER INSERT,20DIPSX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421259,20DIPSX15 MIT UPPER INSERT,20DIPSX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
3603550,20dipsx22-1/2 mit insert set,20dipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,17501.00
3603548,20DIPSX22-1/2 MIT LOWER INSERT,20DIPSX22-1/2 MIT LOWER INSERT,Jaw Inserts,shared,ea,2156.00
3603549,20DIPSX22-1/2 MIT UPPER INSERT,20DIPSX22-1/2 MIT UPPER INSERT,Jaw Inserts,shared,ea,2156.00
2412002,20ips lower insert,20ips lower insert,Jaw Inserts,shared,ea,1093.00
2412003,20ips upper insert,20ips upper insert,Jaw Inserts,shared,ea,1093.00
