IPN,name,description,category,keywords,units,purchase_price
1203101,12ips/dips master insert [1203101],12ips/dips master insert,Jaw Inserts,shared,ea,363.00
2420615,12ipsx11-1/4 mit insert set [2420615],12ipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,6963.00
2420604,12ipsx11-1/4 mit lower insert [2420604],12ipsx11-1/4 mit lower insert,Jaw Inserts,shared,ea,1935.00
2420605,12IPSX11-1/4 MIT UPPER INSERT [2420605],12IPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2420675,12IPSX15 MIT INSERT SET [2420675],12IPSX15 MIT INSERT SET,Jaw Inserts,shared,ea,3791.00
2420656,12IPSX15 MIT LOWER INSERT [2420656],12IPSX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,1238.00
2420657,12IPSX15 MIT UPPER INSERT [2420657],12IPSX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2420681,12ipsx22-1/2 mit insert set [2420681],12ipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,6963.00
2420668,12IPSX22-1/2 MIT LOWER INSERT [2420668],12IPSX22-1/2 MIT LOWER INSERT,Jaw Inserts,shared,ea,1264.00
2420669,12IPSX22-1/2 MIT UPPER INSERT [2420669],12IPSX22-1/2 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
24206134,12IPSX7-1/2 MIT INSERT SET [24206134],12IPSX7-1/2 MIT INSERT SET,Jaw Inserts,shared,ea,3791.00
2411823,13.525 OD INSERT SET [2411823],13.525 OD INSERT SET,Jaw Inserts,shared,ea,3041.00
2411821,13.525 OD LOWER INSERT [2411821],13.525 OD LOWER INSERT,Jaw Inserts,shared,ea,770.00
2411822,13.525 OD UPPER INSERT [2411822],13.525 OD UPPER INSERT,Jaw Inserts,shared,ea,770.00
809443,135MM 2J INSERT SET [809443],135MM 2J INSERT SET,Jaw Inserts,shared,ea,329.00
427902,14 DOW-PVDF/PP 1-1/2IPS INSERT [427902],14 DOW-PVDF/PP 1-1/2IPS INSERT,Jaw Inserts,shared,ea,154.00
427802,14 DOW-PVDF/PP 1IPS INSERT [427802],14 DOW-PVDF/PP 1IPS INSERT,Jaw Inserts,shared,ea,115.00
427801,14 dow-pvdf/pp 1ips insert set [427801],14 dow-pvdf/pp 1ips insert set,Jaw Inserts,shared,ea,800.00
428002,14 DOW-PVDF/PP 2IPS INSERT [428002],14 DOW-PVDF/PP 2IPS INSERT,Jaw Inserts,shared,ea,200.00
428001,14 dow-pvdf/pp 2ips insert set [428001],14 dow-pvdf/pp 2ips insert set,Jaw Inserts,shared,ea,800.00
428102,14 DOW-PVDF/PP 3IPS INSERT [428102],14 DOW-PVDF/PP 3IPS INSERT,Jaw Inserts,shared,ea,154.00
428101,14 dow-pvdf/pp 3ips insert set [428101],14 dow-pvdf/pp 3ips insert set,Jaw Inserts,shared,ea,800.00
2412202,14 od/355mm lower insert [2412202],14 od/355mm lower insert,Jaw Inserts,shared,ea,670.00
2412203,14 od/355mm upper insert [2412203],14 od/355mm upper insert,Jaw Inserts,shared,ea,670.00
2412207,14.80 OD LOWER INSERT [2412207],14.80 OD LOWER INSERT,Jaw Inserts,shared,ea,720.00
2412208,14.80 OD UPPER INSERT [2412208],14.80 OD UPPER INSERT,Jaw Inserts,shared,ea,720.00
6317401,1400mm fab 2jaw insert set [6317401],1400mm fab 2jaw insert set,Jaw Inserts,shared,ea,20026.00
6317407,1400mm fab 4jaw insert set [6317407],1400mm fab 4jaw insert set,Jaw Inserts,shared,ea,40832.00
7826402,1400mm insert set [7826402],1400mm insert set,Jaw Inserts,shared,ea,127554.00
809439,140mm 2j insert set [809439],140mm 2j insert set,Jaw Inserts,shared,ea,543.00
809427,140mm/125mm jis insert [809427],140mm/125mm jis insert,Jaw Inserts,shared,ea,157.00
809428,140mm/125mm jis insert set [809428],140mm/125mm jis insert set,Jaw Inserts,shared,ea,1084.00
8078135,140mmx11-1/4 mit insert set [8078135],140mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,2483.00
8078133,140mmx11-1/4 mit lower insert [8078133],140mmx11-1/4 mit lower insert,Jaw Inserts,shared,ea,681.00
8078134,140mmx11-1/4 mit upper insert [8078134],140mmx11-1/4 mit upper insert,Jaw Inserts,shared,ea,681.00
8078117,140MMX22-1/2 MIT INSERT SET [8078117],140MMX22-1/2 MIT INSERT SET,Jaw Inserts,shared,ea,1514.00
8078115,140mmx22-1/2 mit lower insert [8078115],140mmx22-1/2 mit lower insert,Jaw Inserts,shared,ea,681.00
8078116,140mmx22-1/2 mit upper insert [8078116],140mmx22-1/2 mit upper insert,Jaw Inserts,shared,ea,681.00
8078120,140MMX5-5/8 MIT INSERT SET [8078120],140MMX5-5/8 MIT INSERT SET,Jaw Inserts,shared,ea,1514.00
8078118,140mmx5-5/8 mit lower insert [8078118],140mmx5-5/8 mit lower insert,Jaw Inserts,shared,ea,681.00
8078119,140mmx5-5/8 mit upper insert [8078119],140mmx5-5/8 mit upper insert,Jaw Inserts,shared,ea,681.00
809432,145mm insert [809432],145mm insert,Jaw Inserts,shared,ea,157.00
809433,145mm insert set [809433],145mm insert set,Jaw Inserts,shared,ea,1084.00
2412213,14dips lower insert [2412213],14dips lower insert,Jaw Inserts,shared,ea,670.00
2412214,14dips upper insert [2412214],14dips upper insert,Jaw Inserts,shared,ea,670.00
24206122,14dipsx11-1/4 mit insert set [24206122],14dipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,6963.00
24206120,14DIPSX11-1/4 MIT LOWER INSERT [24206120],14DIPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,1238.00
24206121,14DIPSX11-1/4 MIT UPPER INSERT [24206121],14DIPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2421271,14dipsx22-1/2 mit insert set [2421271],14dipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,9101.00
2421269,14dipsx22-1/2 mit lower insert [2421269],14dipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,2452.00
2421270,14dipsx22-1/2 mit upper insert [2421270],14dipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,2452.00
835805,14IPS SIDEWALL INSERT [835805],14IPS SIDEWALL INSERT,Jaw Inserts,shared,ea,207.00
835815,14ips sidewall insert set [835815],14ips sidewall insert set,Jaw Inserts,shared,ea,588.00
2420617,14ips/355x11-1/4 mit insert st [2420617],14ips/355x11-1/4 mit insert st,Jaw Inserts,shared,ea,6963.00
2420608,14IPSX11-1/4 MIT LOWER INSERT [2420608],14IPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,1238.00
2420609,14IPSX11-1/4 MIT UPPER INSERT [2420609],14IPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2420676,14IPSX15 MIT INSERT SET [2420676],14IPSX15 MIT INSERT SET,Jaw Inserts,shared,ea,3791.00
2420658,14IPSX15 MIT LOWER INSERT [2420658],14IPSX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,1238.00
2420659,14IPSX15 MIT UPPER INSERT [2420659],14IPSX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2420682,14ipsx22-1/2 mit insert set [2420682],14ipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,6963.00
2420670,14IPSX22-1/2 MIT LOWER INSERT [2420670],14IPSX22-1/2 MIT LOWER INSERT,Jaw Inserts,shared,ea,0.00
2420671,14ipsx22-1/2 mit upper insert [2420671],14ipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,1935.00
716926,150mm hdpe jaw insert set [716926],150mm hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
809422,150mm insert [809422],150mm insert,Jaw Inserts,shared,ea,157.00
809423,150mm insert set [809423],150mm insert set,Jaw Inserts,shared,ea,1084.00
809440,150MM JIS 2J INSERT SET [809440],150MM JIS 2J INSERT SET,Jaw Inserts,shared,ea,331.00
809424,150MM JIS INSERT [809424],150MM JIS INSERT,Jaw Inserts,shared,ea,188.00
809426,150mm jis insert set [809426],150mm jis insert set,Jaw Inserts,shared,ea,1031.00
716828,150mm pp jaw insert set [716828],150mm pp jaw insert set,Jaw Inserts,shared,ea,547.00
2420685,16.30 ODX11-1/4 MIT INSERT SET [2420685],16.30 ODX11-1/4 MIT INSERT SET,Jaw Inserts,shared,ea,3791.00
2420683,16.30 ODX11-1/4 MIT LWR INSERT [2420683],16.30 ODX11-1/4 MIT LWR INSERT,Jaw Inserts,shared,ea,1238.00
2420684,16.30 ODX11-1/4 MIT UPR INSERT [2420684],16.30 ODX11-1/4 MIT UPR INSERT,Jaw Inserts,shared,ea,1238.00
7826403,1600mm insert set [7826403],1600mm insert set,Jaw Inserts,shared,ea,127554.00
8078148,160mm 2j insert set [8078148],160mm 2j insert set,Jaw Inserts,shared,ea,541.00
1207047,160mm 2j insert set [1207047],160mm 2j insert set,Jaw Inserts,shared,ea,1096.00
716928,160mm hdpe jaw insert set [716928],160mm hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
1207006,160mm insert [1207006],160mm insert,Jaw Inserts,shared,ea,296.00
807813,160mm insert set [807813],160mm insert set,Jaw Inserts,shared,ea,1078.00
1245802,160MM KNIFE EDGE INSERT [1245802],160MM KNIFE EDGE INSERT,Jaw Inserts,shared,ea,672.00
852001,160mm knife edge insert set [852001],160mm knife edge insert set,Jaw Inserts,shared,ea,1673.00
884702,160MM KNIFE EDGE LOWER INSERT [884702],160MM KNIFE EDGE LOWER INSERT,Jaw Inserts,shared,ea,174.00
807811,160mm lower insert [807811],160mm lower insert,Jaw Inserts,shared,ea,149.00
716830,160mm pp jaw insert set [716830],160mm pp jaw insert set,Jaw Inserts,shared,ea,547.00
410414,160mm sidewall insert [410414],160mm sidewall insert,Jaw Inserts,shared,ea,113.00
410415,160mm sidewall insert set [410415],160mm sidewall insert set,Jaw Inserts,shared,ea,218.00
807812,160mm upper insert [807812],160mm upper insert,Jaw Inserts,shared,ea,149.00
709310,160mm/180mm insert set [709310],160mm/180mm insert set,Jaw Inserts,shared,ea,560.00
709309,160mm/180mm lower insert [709309],160mm/180mm lower insert,Jaw Inserts,shared,ea,156.00
709308,160mm/180mm upper insert [709308],160mm/180mm upper insert,Jaw Inserts,shared,ea,156.00
709313,160mm/6dips insert set [709313],160mm/6dips insert set,Jaw Inserts,shared,ea,560.00
807817,160mmx11-1/4 mit insert set [807817],160mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,2483.00
1214239,160mmx11-1/4 mit insert set [1214239],160mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,3173.00
807815,160MMX11-1/4 MIT LOWER INSERT [807815],160MMX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,555.00
807816,160MMX11-1/4 MIT UPPER INSERT [807816],160MMX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,555.00
8078147,164mm insert set [8078147],164mm insert set,Jaw Inserts,shared,ea,2483.00
8078145,164mm lower insert [8078145],164mm lower insert,Jaw Inserts,shared,ea,327.00
8078146,164mm upper insert [8078146],164mm upper insert,Jaw Inserts,shared,ea,327.00
2412115,16dips lower insert [2412115],16dips lower insert,Jaw Inserts,shared,ea,670.00
2412116,16dips upper insert [2412116],16dips upper insert,Jaw Inserts,shared,ea,670.00
2421245,16dipsx11-1/4 mit insert set [2421245],16dipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,9457.00
2421243,16DIPSX11-1/4 MIT LOWER INSERT [2421243],16DIPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421244,16DIPSX11-1/4 MIT UPPER INSERT [2421244],16DIPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421248,16DIPSX15 MIT INSERT SET [2421248],16DIPSX15 MIT INSERT SET,Jaw Inserts,shared,ea,6568.00
2421246,16DIPSX15 MIT LOWER INSERT [2421246],16DIPSX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421247,16DIPSX15 MIT UPPER INSERT [2421247],16DIPSX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421274,16dipsx22-1/2 mit insert set [2421274],16dipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,9457.00
2421272,16dipsx22-1/2 mit lower insert [2421272],16dipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,2482.00
2421273,16dipsx22-1/2 mit upper insert [2421273],16dipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,2482.00
2412102,16ips lower insert [2412102],16ips lower insert,Jaw Inserts,shared,ea,670.00
835806,16IPS SIDEWALL INSERT [835806],16IPS SIDEWALL INSERT,Jaw Inserts,shared,ea,207.00
835816,16ips sidewall insert set [835816],16ips sidewall insert set,Jaw Inserts,shared,ea,588.00
2412103,16ips upper insert [2412103],16ips upper insert,Jaw Inserts,shared,ea,670.00
2420619,16ipsx11-1/4 mit insert set [2420619],16ipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,6963.00
2420612,16ipsx11-1/4 mit lower insert [2420612],16ipsx11-1/4 mit lower insert,Jaw Inserts,shared,ea,1935.00
2420613,16IPSX11-1/4 MIT UPPER INSERT [2420613],16IPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,1238.00
2421236,16ipsx22-1/2 mit insert set [2421236],16ipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,9457.00
2421234,16IPSX22-1/2 MIT LOWER INSERT [2421234],16IPSX22-1/2 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421235,16IPSX22-1/2 MIT UPPER INSERT [2421235],16IPSX22-1/2 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2420625,16IPSX7-1/2 MIT INSERT SET [2420625],16IPSX7-1/2 MIT INSERT SET,Jaw Inserts,shared,ea,3791.00
MFA00201,16mpt plug w/magnetic insert [MFA00201],16mpt plug w/magnetic insert,Jaw Inserts,shared,ea,33.47
458401,170-95mm insert [458401],170-95mm insert,Jaw Inserts,shared,ea,129.00
458406,170-95mm smartfab insert set [458406],170-95mm smartfab insert set,Jaw Inserts,shared,ea,1301.00
1207039,175mm jis insert [1207039],175mm jis insert,Jaw Inserts,shared,ea,296.00
801546,175mm jis insert set [801546],175mm jis insert set,Jaw Inserts,shared,ea,2266.00
1207040,175mm jis insert set [1207040],175mm jis insert set,Jaw Inserts,shared,ea,2243.00
801544,175mm jis lower insert [801544],175mm jis lower insert,Jaw Inserts,shared,ea,293.00
801545,175mm jis upper insert [801545],175mm jis upper insert,Jaw Inserts,shared,ea,293.00
7826404,1800mm insert set [7826404],1800mm insert set,Jaw Inserts,shared,ea,127554.00
2503818,180mm acrobat 250 insert set [2503818],180mm acrobat 250 insert set,Jaw Inserts,shared,ea,1682.00
852201,180MM KNIFE EDGE INSERT SET [852201],180MM KNIFE EDGE INSERT SET,Jaw Inserts,shared,ea,1514.00
8078111,180mmx11-1/4 mit insert set [8078111],180mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,2483.00
1214290,180mmx11-1/4 mit insert set [1214290],180mmx11-1/4 mit insert set,Jaw Inserts,shared,ea,3173.00
8078109,180mmx11-1/4 mit lower insert [8078109],180mmx11-1/4 mit lower insert,Jaw Inserts,shared,ea,681.00
1214288,180mmx11-1/4 mit lower insert [1214288],180mmx11-1/4 mit lower insert,Jaw Inserts,shared,ea,874.00
8078110,180mmx11-1/4 mit upper insert [8078110],180mmx11-1/4 mit upper insert,Jaw Inserts,shared,ea,681.00
1214289,180mmx11-1/4 mit upper insert [1214289],180mmx11-1/4 mit upper insert,Jaw Inserts,shared,ea,874.00
8078126,180MMX5-5/8 MIT INSERT SET [8078126],180MMX5-5/8 MIT INSERT SET,Jaw Inserts,shared,ea,1514.00
12142105,180MMX5-5/8 MIT INSERT SET [12142105],180MMX5-5/8 MIT INSERT SET,Jaw Inserts,shared,ea,1936.00
8078124,180mmx5-5/8 mit lower insert [8078124],180mmx5-5/8 mit lower insert,Jaw Inserts,shared,ea,681.00
12142103,180mmx5-5/8 mit lower insert [12142103],180mmx5-5/8 mit lower insert,Jaw Inserts,shared,ea,874.00
8078125,180mmx5-5/8 mit upper insert [8078125],180mmx5-5/8 mit upper insert,Jaw Inserts,shared,ea,681.00
12142104,180mmx5-5/8 mit upper insert [12142104],180mmx5-5/8 mit upper insert,Jaw Inserts,shared,ea,874.00
801566,183mm insert set [801566],183mm insert set,Jaw Inserts,shared,ea,1078.00
2412021,18dips lower insert [2412021],18dips lower insert,Jaw Inserts,shared,ea,1093.00
2412022,18DIPS UPPER INSERT [2412022],18DIPS UPPER INSERT,Jaw Inserts,shared,ea,952.00
T5029706,18dips/20ips insert set [T5029706],18dips/20ips insert set,Jaw Inserts,shared,ea,7250.00
T5029704,18dips/20ips lower insert wld [T5029704],18dips/20ips lower insert wld,Jaw Inserts,shared,ea,636.00
T5029705,18dips/20ips upper insert wld [T5029705],18dips/20ips upper insert wld,Jaw Inserts,shared,ea,636.00
T5004303,18dips/500mm insert set [T5004303],18dips/500mm insert set,Jaw Inserts,shared,ea,6905.00
T5004301,18DIPS/500MM LOWER INSERT [T5004301],18DIPS/500MM LOWER INSERT,Jaw Inserts,shared,ea,436.00
T5004302,18DIPS/500MM UPPER INSERT [T5004302],18DIPS/500MM UPPER INSERT,Jaw Inserts,shared,ea,436.00
2421249,18DIPSX11-1/4 MIT LOWER INSERT [2421249],18DIPSX11-1/4 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421250,18DIPSX11-1/4 MIT UPPER INSERT [2421250],18DIPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421254,18DIPSX15 MIT INSERT SET [2421254],18DIPSX15 MIT INSERT SET,Jaw Inserts,shared,ea,6568.00
2421252,18DIPSX15 MIT LOWER INSERT [2421252],18DIPSX15 MIT LOWER INSERT,Jaw Inserts,shared,ea,2101.00
2421253,18DIPSX15 MIT UPPER INSERT [2421253],18DIPSX15 MIT UPPER INSERT,Jaw Inserts,shared,ea,2101.00
2421277,18dipsx22-1/2 mit insert set [2421277],18dipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,9457.00
2421275,18dipsx22-1/2 mit lower insert [2421275],18dipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,2482.00
2421276,18dipsx22-1/2 mit upper insert [2421276],18dipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,2482.00
2411702,18ips lower master insert [2411702],18ips lower master insert,Jaw Inserts,shared,ea,1234.00
835807,18IPS SIDEWALL INSERT [835807],18IPS SIDEWALL INSERT,Jaw Inserts,shared,ea,207.00
835817,18ips sidewall insert set [835817],18ips sidewall insert set,Jaw Inserts,shared,ea,588.00
2411703,18ips upper master insert [2411703],18ips upper master insert,Jaw Inserts,shared,ea,1234.00
T5029701,18IPS/20IPS MSTR LWR INSERT [T5029701],18IPS/20IPS MSTR LWR INSERT,Jaw Inserts,shared,ea,434.00
T5029702,18IPS/20IPS MSTR UPR INSERT [T5029702],18IPS/20IPS MSTR UPR INSERT,Jaw Inserts,shared,ea,434.00
T5004207,18ips/500mm mstr lwr insert [T5004207],18ips/500mm mstr lwr insert,Jaw Inserts,shared,ea,879.00
T5004208,18ips/500mm mstr upr insert [T5004208],18ips/500mm mstr upr insert,Jaw Inserts,shared,ea,879.00
2421215,18ipsx11-1/4 mit insert set [2421215],18ipsx11-1/4 mit insert set,Jaw Inserts,shared,ea,9457.00
2421204,18ipsx11-1/4 mit lower insert [2421204],18ipsx11-1/4 mit lower insert,Jaw Inserts,shared,ea,2482.00
2421205,18IPSX11-1/4 MIT UPPER INSERT [2421205],18IPSX11-1/4 MIT UPPER INSERT,Jaw Inserts,shared,ea,1822.00
2421280,18ipsx22-1/2 mit insert set [2421280],18ipsx22-1/2 mit insert set,Jaw Inserts,shared,ea,9457.00
2421278,18ipsx22-1/2 mit lower insert [2421278],18ipsx22-1/2 mit lower insert,Jaw Inserts,shared,ea,2482.00
2421279,18ipsx22-1/2 mit upper insert [2421279],18ipsx22-1/2 mit upper insert,Jaw Inserts,shared,ea,2482.00
T5029903,19.37/20IPS INSERT SET [T5029903],19.37/20IPS INSERT SET,Jaw Inserts,shared,ea,4422.00
207508,1cts insert [207508],1cts insert,Jaw Inserts,shared,ea,50.46
CTS07102,1cts insert [CTS07102],1cts insert,Jaw Inserts,shared,ea,30.15
207518,1cts insert set [207518],1cts insert set,Jaw Inserts,shared,ea,175.00
CTS07101,1cts insert set [CTS07101],1cts insert set,Jaw Inserts,shared,ea,114.00
CTS15019,1cts ratchet fcr insert set [CTS15019],1cts ratchet fcr insert set,Jaw Inserts,shared,ea,58.53
UB000308,1IPS ADJUSTABLE JAW INSERT SET [UB000308],1IPS ADJUSTABLE JAW INSERT SET,Jaw Inserts,shared,ea,183.00
207503,1ips insert [207503],1ips insert,Jaw Inserts,shared,ea,50.46
207513,1ips insert set [207513],1ips insert set,Jaw Inserts,shared,ea,175.00
CTS12402,1IPS MNMC .769 OD INSERT [CTS12402],1IPS MNMC .769 OD INSERT,Jaw Inserts,shared,ea,105.00
CTS12401,1IPS MNMC .769 OD INSERT SET [CTS12401],1IPS MNMC .769 OD INSERT SET,Jaw Inserts,shared,ea,184.00
CTS12502,1IPS MNMC .973 OD INSERT [CTS12502],1IPS MNMC .973 OD INSERT,Jaw Inserts,shared,ea,105.00
CTS12501,1IPS MNMC .973 OD INSERT SET [CTS12501],1IPS MNMC .973 OD INSERT SET,Jaw Inserts,shared,ea,194.00
CTS09102,1IPS MNMC 20MM INSERT [CTS09102],1IPS MNMC 20MM INSERT,Jaw Inserts,shared,ea,51.43
CTS09101,1ips mnmc 20mm insert set [CTS09101],1ips mnmc 20mm insert set,Jaw Inserts,shared,ea,232.00
CTS09202,1IPS MNMC 25MM INSERT [CTS09202],1IPS MNMC 25MM INSERT,Jaw Inserts,shared,ea,51.43
CTS09201,1ips mnmc 25mm insert set [CTS09201],1ips mnmc 25mm insert set,Jaw Inserts,shared,ea,232.00
CTS15017,1ips ratchet fcr insert set [CTS15017],1ips ratchet fcr insert set,Jaw Inserts,shared,ea,58.53
410705,1IPS TT INSERT [410705],1IPS TT INSERT,Jaw Inserts,shared,ea,154.00
410706,1IPS TT INSERT SET [410706],1IPS TT INSERT SET,Jaw Inserts,shared,ea,529.00
UB000328,1IPSX1.598 STA JAW INSERT [UB000328],1IPSX1.598 STA JAW INSERT,Jaw Inserts,shared,ea,454.00
410037,2 SIDR 7 INSERT [410037],2 SIDR 7 INSERT,Jaw Inserts,shared,ea,80.00
410038,2 sidr 7 insert set [410038],2 sidr 7 insert set,Jaw Inserts,shared,ea,734.00
809224,2-1/2 od 2j insert set [809224],2-1/2 od 2j insert set,Jaw Inserts,shared,ea,451.00
809206,2-1/2 OD INSERT [809206],2-1/2 OD INSERT,Jaw Inserts,shared,ea,246.00
809207,2-1/2 OD INSERT SET [809207],2-1/2 OD INSERT SET,Jaw Inserts,shared,ea,1443.00
809226,"2-1/2"" 2j insert set [809226]","2-1/2"" 2j insert set",Jaw Inserts,shared,ea,451.00
716904,2-1/2ips hdpe jaw insert set [716904],2-1/2ips hdpe jaw insert set,Jaw Inserts,shared,ea,854.00
809225,2-1/2ips insert [809225],2-1/2ips insert,Jaw Inserts,shared,ea,123.00
410003,2-1/2ips insert [410003],2-1/2ips insert,Jaw Inserts,shared,ea,92.70
410008,2-1/2ips insert set [410008],2-1/2ips insert set,Jaw Inserts,shared,ea,377.00
716820,2-1/2ips pp jaw insert set [716820],2-1/2ips pp jaw insert set,Jaw Inserts,shared,ea,521.00
410221,2-7/8 od sdwl clpg insert set [410221],2-7/8 od sdwl clpg insert set,Jaw Inserts,shared,ea,349.00
SW06002,2.022 FITTING INSERT [SW06002],2.022 FITTING INSERT,Jaw Inserts,shared,ea,63.09
SW06001,2.022 fitting insert set [SW06001],2.022 fitting insert set,Jaw Inserts,shared,ea,190.00
SW12001,2.051 FITTING INSERT [SW12001],2.051 FITTING INSERT,Jaw Inserts,shared,ea,139.00
SW12002,2.051 FITTING INSERT SET [SW12002],2.051 FITTING INSERT SET,Jaw Inserts,shared,ea,277.00
